Timestamp Time cx cy vx vy area ratio da_dt cx_ cy_ vx_ vy_ area_ dir label ID
1636236152924012253 2021-11-06T23:02:32.924012 309.863 270.572 -0.314121 6.54374 2339.1 1.34306 37.9691 309.549 277.116 -0.314121 6.54374 2377.07 2 CAR 1620
1636236152965832570 2021-11-06T23:02:32.965834 312.057 347.515 -0.445386 7.18672 4601.96 0.785128 55.5484 311.612 354.702 -0.445386 7.18672 4657.51 2 CAR 1526
1636236152965957268 2021-11-06T23:02:32.965957 309.844 275.734 -0.287539 6.41902 2287.56 1.34736 35.8326 309.556 282.153 -0.287539 6.41902 2323.4 2 CAR 1620
1636236152966063906 2021-11-06T23:02:32.966064 558.259 364.202 -0.60345 -0.26753 1970.9 0.770399 -29.5503 557.656 363.934 -0.60345 -0.26753 1941.35 -2 CAR 1652
1636236152966164525 2021-11-06T23:02:32.966164 122.576 262.416 -0.808988 -3.16766 549.705 0.906665 -49.312 121.767 259.248 -0.808988 -3.16766 500.392 -2 CAR 1792
1636236152966275552 2021-11-06T23:02:32.966275 20.2168 394.217 -0.188982 -2.18309 1810.68 0.915638 -23.5921 20.0278 392.034 -0.188982 -2.18309 1787.09 -2 CAR 2090
1636236152966315125 2021-11-06T23:02:32.966315 294.235 9.88231 -3.05875 1.52937 861.846 2.23072 179.901 291.177 11.4117 -3.05875 1.52937 1041.75 2 CAR 2328
1636236153002372043 2021-11-06T23:02:33.002374 312.518 350.979 -0.363602 6.85084 4714.81 0.773137 56.5188 312.155 357.829 -0.363602 6.85084 4771.33 2 CAR 1526
1636236153002514938 2021-11-06T23:02:33.002515 309.846 280.094 -0.261368 6.23316 2256.11 1.37438 34.2585 309.585 286.327 -0.261368 6.23316 2290.37 2 CAR 1620
1636236153002641879 2021-11-06T23:02:33.002642 21.3797 397.495 -0.0745167 -1.72075 1112.43 0.995403 -54.8998 21.3052 395.774 -0.0745167 -1.72075 1057.53 -2 CAR 2090
1636236153002688083 2021-11-06T23:02:33.002688 293.568 12.7571 -1.83535 2.21761 1261.62 2.10712 272.656 291.733 14.9747 -1.83535 2.21761 1534.27 2 CAR 2328
1636236153043085758 2021-11-06T23:02:33.043088 312.707 356.635 -0.313801 6.74307 4790.19 0.75865 56.8345 312.393 363.378 -0.313801 6.74307 4847.02 2 CAR 1526
1636236153043218367 2021-11-06T23:02:33.043218 309.856 284.155 -0.236883 6.03705 2227.5 1.41197 32.8159 309.619 290.192 -0.236883 6.03705 2260.32 2 CAR 1620
1636236153043364369 2021-11-06T23:02:33.043365 554.667 363.146 -0.805602 -0.311675 1524.22 0.879891 -39.3076 553.862 362.834 -0.805602 -0.311675 1484.91 -2 CAR 1652
1636236153043532587 2021-11-06T23:02:33.043532 21.7617 401.178 -0.0335921 -1.2362 852.813 0.883272 -64.0098 21.7281 399.942 -0.0335921 -1.2362 788.804 -2 CAR 2090
1636236153043575157 2021-11-06T23:02:33.043575 295.846 15.7754 -0.353334 2.5061 1654.87 1.98172 311.77 295.493 18.2815 -0.353334 2.5061 1966.64 2 CAR 2328
1636236153080542610 2021-11-06T23:02:33.080544 312.789 366.396 -0.278033 7.01535 4744.4 0.763422 55.1358 312.511 373.411 -0.278033 7.01535 4799.53 2 CAR 1526
1636236153080674229 2021-11-06T23:02:33.080674 309.868 292.678 -0.214427 6.26149 2215.95 1.40458 31.8168 309.653 298.94 -0.214427 6.26149 2247.76 2 CAR 1620
1636236153080719464 2021-11-06T23:02:33.080719 297.348 21.0325 0.15619 3.26179 2243.17 1.77957 384.172 297.504 24.2943 0.15619 3.26179 2627.35 2 CAR 2328
1636236153122883579 2021-11-06T23:02:33.122885 310.218 371.184 -0.484878 6.81439 4810.4 0.75156 55.3137 309.734 377.998 -0.484878 6.81439 4865.72 2 CAR 1526
1636236153123016567 2021-11-06T23:02:33.123016 309.227 302.244 -0.252928 6.55967 2265.64 1.3789 32.2119 308.974 308.804 -0.252928 6.55967 2297.85 2 CAR 1620
1636236153123131425 2021-11-06T23:02:33.123131 552.235 366.006 -0.875871 -0.0137474 1915.5 0.739549 -27.976 551.359 365.992 -0.875871 -0.0137474 1887.53 -1 CAR 1652
1636236153123240956 2021-11-06T23:02:33.123241 118.16 267.588 -0.90093 -1.77834 463.296 0.816767 -46.3258 117.259 265.81 -0.90093 -1.77834 416.97 -2 CAR 1792
1636236153123415137 2021-11-06T23:02:33.123415 29.6346 362.72 0.666627 -4.40968 839.436 0.809352 -59.2978 30.3013 358.31 0.666627 -4.40968 780.138 -2 CAR 2090
1636236153123499967 2021-11-06T23:02:33.123500 297.144 24.0841 0.0763467 3.21516 2736.02 1.61388 407.893 297.22 27.2993 0.0763467 3.21516 3143.91 2 CAR 2328
1636236153123618650 2021-11-06T23:02:33.123618 135.029 459.029 -1.42797 -1.42797 747.893 0.98285 76.0479 133.601 457.601 -1.42797 -1.42797 823.941 -2 CAR 2329
1636236153160072240 2021-11-06T23:02:33.160075 310.561 364.287 -0.410277 5.57741 4155.26 0.802468 43.8068 310.15 369.864 -0.410277 5.57741 4199.07 2 CAR 1526
1636236153160579382 2021-11-06T23:02:33.160579 308.338 305.014 -0.310308 6.21768 2109.99 1.46826 28.1334 308.028 311.232 -0.310308 6.21768 2138.12 2 CAR 1620
1636236153160711535 2021-11-06T23:02:33.160711 555.134 364.659 -0.543117 -0.131239 1365.43 0.790319 -40.3152 554.591 364.528 -0.543117 -0.131239 1325.12 -2 CAR 1652
1636236153160826418 2021-11-06T23:02:33.160826 118.444 264.578 -0.800192 -1.88305 340.23 0.88309 -48.3456 117.644 262.695 -0.800192 -1.88305 291.885 -2 CAR 1792
1636236153160874494 2021-11-06T23:02:33.160874 297.067 26.3932 0.0475539 3.04543 3061.53 1.461 392.551 297.114 29.4387 0.0475539 3.04543 3454.08 2 CAR 2328
1636236153161000431 2021-11-06T23:02:33.161000 139.071 458.635 -0.26651 -1.20838 514.1 0.915713 16.7603 138.804 457.427 -0.26651 -1.20838 530.86 -2 CAR 2329
1636236153203210574 2021-11-06T23:02:33.203213 311.358 375.83 -0.301311 6.11558 4504.18 0.769874 48.6969 311.057 381.945 -0.301311 6.11558 4552.88 2 CAR 1526
1636236153203370923 2021-11-06T23:02:33.203371 308.663 311.733 -0.253013 6.26295 2178.78 1.45657 29.0008 308.41 317.996 -0.253013 6.26295 2207.78 2 CAR 1620
1636236153203578026 2021-11-06T23:02:33.203578 552.894 366.147 -0.695268 0.0139618 1613.6 0.718748 -33.6268 552.199 366.161 -0.695268 0.0139618 1579.98 -1 CAR 1652
1636236153203713026 2021-11-06T23:02:33.203713 118.534 264.864 -0.720955 -1.69 308.423 0.872634 -47.9197 117.813 263.174 -0.720955 -1.69 260.503 -2 CAR 1792
1636236153203829433 2021-11-06T23:02:33.203829 34.1052 359.425 0.939408 -3.9294 596.539 0.79996 -64.0416 35.0446 355.495 0.939408 -3.9294 532.498 -2 CAR 2090
1636236153203875945 2021-11-06T23:02:33.203876 299.094 29.8238 0.371329 3.10841 3439.13 1.32182 390.133 299.465 32.9322 0.371329 3.10841 3829.26 2 CAR 2328
1636236153203992372 2021-11-06T23:02:33.203992 140.341 458.528 0.0210803 -1.00234 377.47 0.942551 -9.70135 140.362 457.526 0.0210803 -1.00234 367.769 -2 CAR 2329
1636236153239573581 2021-11-06T23:02:33.239576 311.02 384.593 -0.304656 6.35444 4737.72 0.761289 51.6289 310.715 390.947 -0.304656 6.35444 4789.35 2 CAR 1526
1636236153239713009 2021-11-06T23:02:33.239713 308.795 318.652 -0.218224 6.32209 2284.28 1.39326 30.6052 308.577 324.974 -0.218224 6.32209 2314.88 2 CAR 1620
1636236153239831244 2021-11-06T23:02:33.239831 552.069 367.362 -0.70697 0.122362 1489.41 0.741713 -35.6879 551.362 367.485 -0.70697 0.122362 1453.72 2 CAR 1652
1636236153239942456 2021-11-06T23:02:33.239942 119.242 264.367 -0.591665 -1.58204 269.222 0.877409 -47.6999 118.65 262.785 -0.591665 -1.58204 221.522 -2 CAR 1792
1636236153240061530 2021-11-06T23:02:33.240061 34.3452 360.52 0.87711 -3.48182 458.995 0.829427 -66.7508 35.2223 357.038 0.87711 -3.48182 392.244 -2 CAR 2090
1636236153240110343 2021-11-06T23:02:33.240110 299.15 32.9782 0.325066 3.11515 3965.87 1.22216 409.581 299.475 36.0933 0.325066 3.11515 4375.45 2 CAR 2328
1636236153286096087 2021-11-06T23:02:33.286098 309.595 388.37 -0.405687 6.1219 5019.94 0.746856 55.2501 309.189 394.492 -0.405687 6.1219 5075.19 2 CAR 1526
1636236153286226808 2021-11-06T23:02:33.286227 308.2 325.644 -0.252213 6.38255 2341.51 1.36869 31.1546 307.948 332.026 -0.252213 6.38255 2372.67 2 CAR 1620
1636236153286424436 2021-11-06T23:02:33.286424 31.8002 354.392 0.568008 -3.72084 636.375 0.759962 -58.0476 32.3682 350.671 0.568008 -3.72084 578.328 -2 CAR 2090
1636236153286504069 2021-11-06T23:02:33.286504 298.483 36.0306 0.192037 3.10674 4493.15 1.12862 424.505 298.675 39.1373 0.192037 3.10674 4917.66 2 CAR 2328
1636236153286765959 2021-11-06T23:02:33.286766 133.624 452.07 -0.962365 -1.65027 909.069 0.861292 66.8754 132.661 450.419 -0.962365 -1.65027 975.945 -2 CAR 2329
1636236153286838647 2021-11-06T23:02:33.286838 551.036 7.01786 -0.893057 -0.446528 241.098 1.02799 -5.69723 550.143 6.57133 -0.893057 -0.446528 235.401 -2 CAR 2404
1636236153286960904 2021-11-06T23:02:33.286961 600.823 17.1177 2.29406 -1.52937 842.153 0.895981 339.814 603.118 15.5883 2.29406 -1.52937 1181.97 -2 CAR 2413
1636236153316499880 2021-11-06T23:02:33.316502 308.413 400.047 -0.475758 6.62312 4891.62 0.736591 52.3957 307.937 406.671 -0.475758 6.62312 4944.02 2 CAR 1526
1636236153316731970 2021-11-06T23:02:33.316732 307.982 333.968 -0.249148 6.55774 2339.05 1.36134 30.4722 307.733 340.526 -0.249148 6.55774 2369.52 2 CAR 1620
1636236153316779273 2021-11-06T23:02:33.316779 298.892 41.0502 0.219127 3.34545 5019.74 1.01746 436.144 299.111 44.3956 0.219127 3.34545 5455.88 2 CAR 2328
1636236153356291075 2021-11-06T23:02:33.356294 307.978 409.498 -0.472048 6.87816 4728.74 0.733104 49.0801 307.506 416.376 -0.472048 6.87816 4777.82 2 CAR 1526
1636236153356507256 2021-11-06T23:02:33.356507 308.56 340.835 -0.174491 6.58568 2332.55 1.37178 29.7335 308.386 347.421 -0.174491 6.58568 2362.28 2 CAR 1620
1636236153356632880 2021-11-06T23:02:33.356633 556.022 364.595 -0.207312 -0.138662 1465.22 0.810189 -34.0107 555.815 364.456 -0.207312 -0.138662 1431.21 -2 CAR 1652
1636236153356703660 2021-11-06T23:02:33.356703 299.037 45.4626 0.210416 3.47097 5465.16 0.938163 437.103 299.248 48.9335 0.210416 3.47097 5902.26 2 CAR 2328
1636236153401229971 2021-11-06T23:02:33.401232 305.87 416.13 -0.619679 6.85603 5570.45 0.724681 61.1731 305.25 422.986 -0.619679 6.85603 5631.63 2 CAR 1526
1636236153401681989 2021-11-06T23:02:33.401707 307.481 347.146 -0.256131 6.56087 2363.06 1.34674 29.7487 307.225 353.707 -0.256131 6.56087 2392.81 2 CAR 1620
1636236153401876884 2021-11-06T23:02:33.401877 557.275 368.162 -0.0778282 0.189875 2209.98 0.745524 -17.5112 557.198 368.352 -0.0778282 0.189875 2192.47 2 CAR 1652
1636236153401985922 2021-11-06T23:02:33.401986 123.833 271.072 -0.0843298 -0.71933 868.709 0.853404 -29.5076 123.748 270.353 -0.0843298 -0.71933 839.202 -2 CAR 1792
1636236153402036576 2021-11-06T23:02:33.402036 300.409 48.315 0.340585 3.40162 5942.4 0.857361 440.893 300.749 51.7166 0.340585 3.40162 6383.3 2 CAR 2328
1636236153402178488 2021-11-06T23:02:33.402178 133.546 459.931 -0.648706 -0.220015 1115.97 0.882 67.522 132.898 459.711 -0.648706 -0.220015 1183.49 -2 CAR 2329
1636236153402242399 2021-11-06T23:02:33.402242 546.153 12.524 -1.3578 0.997416 224.849 1.01628 -5.53161 544.795 13.5214 -1.3578 0.997416 219.318 2 CAR 2404
1636236153402432264 2021-11-06T23:02:33.402432 365.983 290.672 0.622095 86.1601 6493.96 0.478658 1734.05 366.605 376.832 0.622095 86.1601 8228.01 2 CAR 2456
1636236153437094406 2021-11-06T23:02:33.437096 304.434 422.995 -0.693315 6.85683 5080.75 0.705406 52.8456 303.74 429.852 -0.693315 6.85683 5133.59 2 CAR 1526
1636236153437234248 2021-11-06T23:02:33.437234 308.384 352.592 -0.151547 6.4603 2353.53 1.34531 28.9877 308.232 359.053 -0.151547 6.4603 2382.52 2 CAR 1620
1636236153437349384 2021-11-06T23:02:33.437349 121.214 266.734 -0.305492 -1.03518 655.294 0.849801 -33.6992 120.909 265.699 -0.305492 -1.03518 621.595 -2 CAR 1792
1636236153437476288 2021-11-06T23:02:33.437476 22.1543 395.293 -0.377847 0.691988 1926.05 0.650974 -10.3245 21.7764 395.985 -0.377847 0.691988 1915.73 2 CAR 2090
1636236153437529893 2021-11-06T23:02:33.437530 299.594 50.5826 0.216021 3.27938 6411.59 0.796916 443.35 299.81 53.862 0.216021 3.27938 6854.94 2 CAR 2328
1636236153474801068 2021-11-06T23:02:33.474803 309.787 433.214 -0.147847 7.16008 4880.41 0.729481 49.0528 309.639 440.374 -0.147847 7.16008 4929.46 2 CAR 1526
1636236153474947391 2021-11-06T23:02:33.474947 308.734 359.018 -0.106326 6.4572 2230.32 1.44031 26.0808 308.627 365.475 -0.106326 6.4572 2256.4 2 CAR 1620
1636236153475014855 2021-11-06T23:02:33.475015 299.935 59.226 0.229115 3.83921 6693.9 0.744238 430.426 300.164 63.0652 0.229115 3.83921 7124.32 2 CAR 2328
1636236153514758392 2021-11-06T23:02:33.514760 313.14 429.682 0.167971 6.19553 4165.51 0.888222 37.7087 313.308 435.878 0.167971 6.19553 4203.22 2 CAR 1526
1636236153514889793 2021-11-06T23:02:33.514890 308.871 364.512 -0.08437 6.37028 2146.46 1.48822 24.0109 308.786 370.882 -0.08437 6.37028 2170.47 2 CAR 1620
1636236153514968824 2021-11-06T23:02:33.514969 299.398 67.6278 0.151254 4.30299 6931.29 0.706828 416.033 299.549 71.9308 0.151254 4.30299 7347.32 2 CAR 2328
1636236153555598016 2021-11-06T23:02:33.555600 312.454 441.834 0.0909468 6.73292 4182.63 0.875967 37.4056 312.545 448.567 0.0909468 6.73292 4220.03 2 CAR 1526
1636236153555753368 2021-11-06T23:02:33.555753 308.926 372.918 -0.0717804 6.55394 2194.5 1.44857 24.4571 308.854 379.472 -0.0717804 6.55394 2218.96 2 CAR 1620
1636236153555860726 2021-11-06T23:02:33.555861 299.845 75.2612 0.180695 4.63427 7048.74 0.676927 395.25 300.026 79.8955 0.180695 4.63427 7443.99 2 CAR 2328
1636236153555902377 2021-11-06T23:02:33.555902 550.157 15.1241 -0.183565 0.82448 350.212 1.16781 11.8135 549.974 15.9486 -0.183565 0.82448 362.026 2 CAR 2404
1636236153595734005 2021-11-06T23:02:33.595736 312.189 447.544 0.0588597 6.6406 4128.37 0.880822 36.0676 312.248 454.184 0.0588597 6.6406 4164.44 2 CAR 1526
1636236153595885190 2021-11-06T23:02:33.595885 308.949 380.47 -0.063183 6.64396 2232.89 1.40458 24.7123 308.886 387.114 -0.063183 6.64396 2257.61 2 CAR 1620
1636236153596014135 2021-11-06T23:02:33.596014 558.003 363.343 0.058857 -0.2591 854.075 0.895768 -42.1162 558.062 363.084 0.058857 -0.2591 811.959 -2 CAR 1652
1636236153596149496 2021-11-06T23:02:33.596149 20.0797 400.636 -0.422821 0.897615 1135.73 0.773867 -31.4442 19.6568 401.533 -0.422821 0.897615 1104.28 2 CAR 2090
1636236153596271059 2021-11-06T23:02:33.596271 300.009 81.2765 0.179017 4.76923 7056.94 0.65989 369.999 300.188 86.0457 0.179017 4.76923 7426.94 2 CAR 2328
1636236153596317905 2021-11-06T23:02:33.596318 300.823 8.05885 15.2937 -0.764687 792.43 2.23051 171.906 316.117 7.29416 15.2937 -0.764687 964.336 -2 CAR 2508
1636236153637085714 2021-11-06T23:02:33.637088 307.515 450.799 -0.368104 6.33519 4262.68 0.970593 37.4898 307.147 457.134 -0.368104 6.33519 4300.17 2 CAR 1526
1636236153637226975 2021-11-06T23:02:33.637227 308.308 387.039 -0.115388 6.63726 2263.96 1.41009 24.8272 308.192 393.677 -0.115388 6.63726 2288.79 2 CAR 1620
1636236153637424467 2021-11-06T23:02:33.637424 12.407 392.327 -1.04241 0.110781 789.982 0.919419 -40.0875 11.3646 392.437 -1.04241 0.110781 749.895 2 CAR 2090
1636236153637552587 2021-11-06T23:02:33.637552 300.065 75.5259 0.167145 3.756 7943.57 0.60424 401.711 300.232 79.2819 0.167145 3.756 8345.28 2 CAR 2328
1636236153637632925 2021-11-06T23:02:33.637633 545.95 14.5497 -0.614701 0.574901 680.246 1.18925 41.9782 545.335 15.1246 -0.614701 0.574901 722.224 2 CAR 2404
1636236153637694584 2021-11-06T23:02:33.637694 18.0088 10.0022 -0.646561 -0.16164 750.101 1.37796 80.0586 17.3623 9.84057 -0.646561 -0.16164 830.16 -2 CAR 2488
1636236153674569330 2021-11-06T23:02:33.674571 312.928 454.435 0.15341 6.09164 3710.13 1.01538 29.0167 313.081 460.526 0.15341 6.09164 3739.15 2 CAR 1526
1636236153674705732 2021-11-06T23:02:33.674706 308.72 393.888 -0.0677963 6.6563 2189.26 1.48206 23.0517 308.652 400.544 -0.0677963 6.6563 2212.32 2 CAR 1620
1636236153674824947 2021-11-06T23:02:33.674825 299.425 89.5792 0.0903316 4.73608 7900.05 0.585558 375.911 299.515 94.3152 0.0903316 4.73608 8275.97 2 CAR 2328
1636236153674873600 2021-11-06T23:02:33.674873 304.859 21.9225 6.16303 4.52869 1167.11 2.22567 181.332 311.022 26.4512 6.16303 4.52869 1348.44 2 CAR 2508
1636236153715264895 2021-11-06T23:02:33.715297 314.334 458.877 0.266443 5.94282 3356.3 1.07262 23.5623 314.601 464.82 0.266443 5.94282 3379.86 2 CAR 1526
1636236153715652530 2021-11-06T23:02:33.715653 308.226 402.148 -0.106197 6.80098 2312.32 1.42387 24.8131 308.12 408.949 -0.106197 6.80098 2337.13 2 CAR 1620
1636236153715920395 2021-11-06T23:02:33.715920 299.833 103.275 0.120251 5.58059 7598.34 0.596555 338.727 299.953 108.856 0.120251 5.58059 7937.07 2 CAR 2328
1636236153716047004 2021-11-06T23:02:33.716047 303.452 29.1318 4.12434 5.25062 1257.26 2.18025 158.65 307.576 34.3824 4.12434 5.25062 1415.91 2 CAR 2508
1636236153754239805 2021-11-06T23:02:33.754241 308.042 408.982 -0.113267 6.804 2337.09 1.41478 24.8125 307.928 415.786 -0.113267 6.804 2361.91 2 CAR 1620
1636236153754385003 2021-11-06T23:02:33.754385 299.329 99.7885 0.0619429 4.73274 8214.51 0.556962 353.185 299.391 104.521 0.0619429 4.73274 8567.7 2 CAR 2328
1636236153754498962 2021-11-06T23:02:33.754499 314.987 462 0.969842 0 1828.1 1.68795 107.197 315.957 462 0.969842 0 1935.3 1 CAR 2502
1636236153795598184 2021-11-06T23:02:33.795600 308.628 412.008 -0.0501383 6.46314 2279.8 1.44146 23.4014 308.578 418.471 -0.0501383 6.46314 2303.21 2 CAR 1620
1636236153795746165 2021-11-06T23:02:33.795746 299.789 114.646 0.0989369 5.67339 7810.09 0.575684 315.596 299.888 120.32 0.0989369 5.67339 8125.69 2 CAR 2328
1636236153795858248 2021-11-06T23:02:33.795858 314.55 467.032 0.751085 0.782641 1507.27 2.00155 47.6726 315.301 467.815 0.751085 0.782641 1554.94 2 CAR 2502
1636236153795953782 2021-11-06T23:02:33.795954 304.454 42.4372 2.7932 5.76575 1301.02 2.24292 109.8 307.247 48.203 2.7932 5.76575 1410.82 2 CAR 2508
1636236153837646982 2021-11-06T23:02:33.837649 311.683 445.228 -0.0213036 3.31802 4060.25 0.957685 32.3494 311.661 448.546 -0.0213036 3.31802 4092.6 2 CAR 1526
1636236153837785861 2021-11-06T23:02:33.837786 558.95 368.442 0.102409 0.228903 1850.87 0.805691 -19.8631 559.053 368.671 0.102409 0.228903 1831.01 2 CAR 1652
1636236153837907939 2021-11-06T23:02:33.837908 14.2455 406.538 -0.503127 1.15545 887.91 0.850786 -32.7889 13.7424 407.694 -0.503127 1.15545 855.122 2 CAR 2090
1636236153838045771 2021-11-06T23:02:33.838046 299.307 110.956 0.0452535 4.80808 8321.17 0.542604 324.852 299.353 115.764 0.0452535 4.80808 8646.02 2 CAR 2328
1636236153876304949 2021-11-06T23:02:33.876307 308.891 426.524 -0.0185379 6.60139 2272.36 1.46018 22.4917 308.873 433.126 -0.0185379 6.60139 2294.85 2 CAR 1620
1636236153876475009 2021-11-06T23:02:33.876475 299.776 136.838 0.0841871 6.74703 7473.73 0.610756 271.761 299.86 143.585 0.0841871 6.74703 7745.49 2 CAR 2328
1636236153876612194 2021-11-06T23:02:33.876612 300.239 61.3209 1.39441 6.81494 1513.12 2.23865 108.769 301.633 68.1358 1.39441 6.81494 1621.89 2 CAR 2508
1636236153919863362 2021-11-06T23:02:33.919865 310.359 442.596 -0.129932 2.53225 3770.93 0.99258 27.5181 310.229 445.129 -0.129932 2.53225 3798.45 2 CAR 1526
1636236153920008362 2021-11-06T23:02:33.920008 559.818 370.548 0.15715 0.364954 2713.57 0.719517 -4.20706 559.975 370.913 0.15715 0.364954 2709.36 2 CAR 1652
1636236153920121754 2021-11-06T23:02:33.920122 20.8952 398.771 0.134558 0.315979 2934.53 0.661737 16.7744 21.0298 399.087 0.134558 0.315979 2951.31 2 CAR 2090
1636236153920614344 2021-11-06T23:02:33.920614 299.952 131.438 0.0925724 5.63339 8058.3 0.571961 285.337 300.044 137.071 0.0925724 5.63339 8343.63 2 CAR 2328
1636236153920738933 2021-11-06T23:02:33.920739 602.946 16.9464 1.33958 1.33958 871.099 0.801183 66.9425 604.286 18.286 1.33958 1.33958 938.042 2 CAR 2538
1636236153953970390 2021-11-06T23:02:33.953972 310.522 441.494 0.124607 6.75302 2510.22 1.35067 25.6491 310.647 448.247 0.124607 6.75302 2535.87 2 CAR 1620
1636236153954152163 2021-11-06T23:02:33.954152 300.015 151.401 0.0899382 6.94332 7265.27 0.647975 240.397 300.105 158.345 0.0899382 6.94332 7505.66 2 CAR 2328
1636236153954298001 2021-11-06T23:02:33.954298 298.205 75.7902 0.812594 6.91622 1656.37 2.16652 100.525 299.018 82.7065 0.812594 6.91622 1756.89 2 CAR 2508
1636236153995462316 2021-11-06T23:02:33.995464 310.214 445.405 0.086476 6.50272 2545.26 1.32492 25.8011 310.301 451.908 0.086476 6.50272 2571.06 2 CAR 1620
1636236153995617166 2021-11-06T23:02:33.995617 22.5925 407.647 0.256664 1.02091 1862.33 0.788121 -8.18979 22.8491 408.668 0.256664 1.02091 1854.14 2 CAR 2090
1636236153995745385 2021-11-06T23:02:33.995745 300.036 143.091 0.0836688 5.55234 7930.96 0.604997 257.444 300.12 148.644 0.0836688 5.55234 8188.41 2 CAR 2328
1636236153995810326 2021-11-06T23:02:33.995810 625.768 423.732 5.80487 -18.3077 874.564 0.791424 225.397 631.573 405.425 5.80487 -18.3077 1099.96 -2 CAR 2541
1636236154033140805 2021-11-06T23:02:34.033144 311.414 448.694 0.186077 6.21508 2436.85 1.36792 23.6506 311.6 454.909 0.186077 6.21508 2460.5 2 CAR 1620
1636236154033314207 2021-11-06T23:02:34.033314 301.348 157.37 0.195447 6.34651 7570.2 0.610742 233.573 301.544 163.716 0.195447 6.34651 7803.77 2 CAR 2328
1636236154033446269 2021-11-06T23:02:34.033446 302.34 87.546 1.08316 6.69236 1517.12 2.13682 68.9788 303.423 94.2384 1.08316 6.69236 1586.1 2 CAR 2508
1636236154073738103 2021-11-06T23:02:34.073740 307.289 454.968 -0.20206 6.22044 2656.05 1.39882 26.7531 307.087 461.189 -0.20206 6.22044 2682.8 2 CAR 1620
1636236154073910320 2021-11-06T23:02:34.073910 301.189 165.861 0.163171 6.54144 7210.49 0.623934 211.471 301.352 172.403 0.163171 6.54144 7421.96 2 CAR 2328
1636236154074047834 2021-11-06T23:02:34.074048 297.04 94.7543 0.407906 6.74693 1597.01 1.99271 69.9135 297.448 101.501 0.407906 6.74693 1666.92 2 CAR 2508
1636236154113765868 2021-11-06T23:02:34.113768 310.948 461.066 0.14633 6.20932 2496.41 1.42297 23.8242 311.094 467.275 0.14633 6.20932 2520.24 2 CAR 1620
1636236154113941007 2021-11-06T23:02:34.113941 300.469 177.365 0.0830449 6.99178 6935.57 0.640373 193.964 300.552 184.357 0.0830449 6.99178 7129.53 2 CAR 2328
1636236154114089198 2021-11-06T23:02:34.114089 297.152 103.815 0.377146 6.98696 1537.96 2.02996 59.6463 297.529 110.802 0.377146 6.98696 1597.61 2 CAR 2508
1636236154114183776 2021-11-06T23:02:34.114184 628.987 366.183 2.81069 -18.8617 3025.59 0.527482 515.097 631.798 347.321 2.81069 -18.8617 3540.69 -2 CAR 2541
1636236154159166348 2021-11-06T23:02:34.159169 312.339 462.524 0.25867 5.78044 2440.39 1.4167 22.5814 312.597 468.305 0.25867 5.78044 2462.97 2 CAR 1620
1636236154159305260 2021-11-06T23:02:34.159305 23.9538 413.725 0.283242 1.17924 2218.29 0.825025 -0.0357583 24.237 414.904 0.283242 1.17924 2218.26 2 CAR 2090
1636236154159542361 2021-11-06T23:02:34.159542 300.845 172.367 0.109582 5.90486 7600.66 0.598418 210.368 300.954 178.272 0.109582 5.90486 7811.03 2 CAR 2328
1636236154159603182 2021-11-06T23:02:34.159603 607.089 19.1342 0.829188 0.57296 895.606 0.88474 19.7357 607.919 19.7072 0.829188 0.57296 915.341 2 CAR 2538
1636236154159674416 2021-11-06T23:02:34.159674 626.158 360.831 1.77205 -16.3737 4212.81 0.417 630.558 627.93 344.457 1.77205 -16.3737 4843.37 -2 CAR 2541
1636236154194306080 2021-11-06T23:02:34.194308 312.86 466.8 0.282405 5.64454 2185.83 1.5852 18.3074 313.143 472.444 0.282405 5.64454 2204.13 2 CAR 1620
1636236154194521654 2021-11-06T23:02:34.194521 300.984 185.932 0.112296 6.59864 7268.47 0.615908 192.071 301.096 192.53 0.112296 6.59864 7460.54 2 CAR 2328
1636236154194655028 2021-11-06T23:02:34.194655 298.754 119.503 0.458801 7.15205 1604.83 2.10893 56.0043 299.213 126.655 0.458801 7.15205 1660.84 2 CAR 2508
1636236154232906119 2021-11-06T23:02:34.232908 314.356 470.195 0.391902 5.44148 1929.48 1.84538 14.1107 314.747 475.637 0.391902 5.44148 1943.59 2 CAR 1620
1636236154233059012 2021-11-06T23:02:34.233059 301.687 182.388 0.165708 5.68063 7790.97 0.578546 202.877 301.852 188.068 0.165708 5.68063 7993.84 2 CAR 2328
1636236154272066057 2021-11-06T23:02:34.272069 313.606 474.568 0.288893 5.345 1571.45 2.51856 8.47547 313.895 479.913 0.288893 5.345 1579.92 2 CAR 1620
1636236154272235839 2021-11-06T23:02:34.272236 301.949 205.004 0.174437 7.21252 7170.94 0.62165 176.754 302.123 212.216 0.174437 7.21252 7347.69 2 CAR 2328
1636236154272355882 2021-11-06T23:02:34.272356 301.491 133.958 0.626239 7.1659 1538.97 2.23687 45.0755 302.117 141.124 0.626239 7.1659 1584.04 2 CAR 2508
1636236154315572368 2021-11-06T23:02:34.315574 302.043 201.626 0.167164 6.25506 7690.7 0.583707 187.334 302.21 207.881 0.167164 6.25506 7878.04 2 CAR 2328
1636236154315699988 2021-11-06T23:02:34.315700 32.8844 454.344 2.78985 -2.05226 302.383 1.02622 7.19392 35.6743 452.292 2.78985 -2.05226 309.577 -2 CAR 2540
